Username,Date,Content,Likes,Retweets
"jerayawara
@jerayawara",11/7/2020 12:36,"SINGAPORE: Singapore¡¯s long-ruling party retained power Saturday but its support fell sharply, while the opposition made gains, in a general election held under the shadow of a coronavirus outbreak. #BangkokPost #World #party https://bangkokpost.com/world/1949620 http://onerazz.com/2020/07/11/singapore-singapores-long-ruling-party-retained-power-saturday-but-its-support-fell-sharply-while-the-opposition-made-gains-in-a-general-election-held-under-the-shadow-of-a-coronavirus-outbreak/ÿ",0.0,0.0
"Deccan Chronicle
@DeccanChronicle",11/7/2020 12:38,"#Singapore PM Lee Hsien Loong has secured a clear mandate with his ruling party winning 83 of the 93 seats in the general election held amidst #COVID19 

#SingaporeVotes #SingaporeElection #PAP",0.0,0.0
"The Asian Age
@TheAsianAgeNews",11/7/2020 12:42,"Singapore PM Lee Hsien Loong has secured a clear mandate with his ruling party winning 83 of the 93 seats in the general election held amidst #COVID__19

#SingaporeElection #SingaporeVotes
http://asianage.com/world/asia/110720/pm-lee-returns-to-power-in-singapore-with-a-clear-mandate.html?fbclid=IwAR2oiFIzH8TVs5iOtrD5TZCagpHF2JoCogd7cKynYttVAb7-ppZyHJ4GI3kÿ",0.0,0.0
"techami
@techami31",11/7/2020 13:04,Singapore's ruling PAP wins general election,0.0,0.0
"Northeast Today
@NorthEastToday",11/7/2020 13:05,"#International

Singapore Prime Minister Lee Hsien Loong¡¯s ruling People¡¯s Action Party (PAP) has returned to power, winning 83 of the 93 seats contested in Friday¡¯s General Election, even as the Opposition registered minor gains.",0.0,0.0
"David Capie
@davidcapie",11/7/2020 13:05,Really interesting thread on yesterday¡¯s Singapore General election.,0.0,0.0
"Sense Hofstede
@sehof",11/7/2020 13:10,Singapore¡¯s ruling party wins general election: People¡¯s Action party secures one of lowest shares of the popular vote in city-state¡¯s history _ FT,0.0,0.0
"Yatendra Singh
@YattiSingh",11/7/2020 13:16,Singapore's ruling PAP wins general election https://ift.tt/3egpOSv,0.0,0.0
"Ted Ross Savage
@oldandgrumpy56",11/7/2020 13:19,Ruling PAP party wins Singapore¡¯s general election _ SHINE News http://truthtroubles.com/2020/07/11/ruling-pap-party-wins-singapores-general-election-shine-news/ÿ,0.0,0.0
"H24 News Singapore
@h24news_sg",11/7/2020 13:28,"Read more at http://straitstimes.com

#SingaporeGeneralElection #Ge2020 #PollingDay",0.0,0.0
"͵´¨ wang chuun
@wangchuun",11/7/2020 13:28,"Congratulations to the people of #Singapore on the country¡¯s 13th general election! We look forward to continuing our partnership rooted in economic, diplomatic, and security cooperation.
#MikePompeo",0.0,0.0
"Kelvin Wong, CFTe
@KelvinSCWong",11/7/2020 13:29,#GE2020SG report card. Incumbent PAP won the 18th Singapore General Election but % of popular votes declined significantly. Current policies may need to have a hard rework & rethink.,0.0,0.0
"Parthiban Shanmugam
@hollywoodcurry",11/7/2020 13:32,"South-east Asia¡¯s 1st national election amid the #coronavirus pandemic:#Singapore¡¯s governing People¡¯s Action party (PAP) has won the general election with 83 seats but the Workers¡¯ party,increased its seats from 6 to 10 _ the biggest victory for the opposition since independence",0.0,0.0
"editor@lankanewsweb.com
@lnwsrilanka",11/7/2020 13:33,Ruling Party wins Singapore General Election http://dlvr.it/RbNt46,0.0,0.0
"1Satnamsingh
@1Satnamsingh",11/7/2020 13:35,Pritam Singh leads a stronger opposition in Singapore general election https://punjaboutlook.com/wp/pritam-singh-leads-a-stronger-singapore-opposition/ÿ #Singapore¡¯s _general _elections_ 2020#Pritam _Singh_ leads _ stronger _Singapore _opposition#Dr_ Lam_ Pin_ Min#Sengkang _GRC#Prof _Bilveer_ Singh#Compassvale_ Rivervale_  Anchorvale,0.0,0.0
"Jon Lim
@thejoleph",11/7/2020 13:37,"Following the General Election here in Singapore, man! the caliber of debates, politicians and communication re: voting and safety is just..its like a ghibli movie compare to Happy Three Friends kind of politics, election in the PH 1/2",0.0,0.0
"quantum physics
@quantumphysiq",11/7/2020 13:46,"#Singapore's People's Action Party wins Friday's general election

#SingaporeElection",0.0,0.0
"puja roy
@pujaroy32668969",11/7/2020 13:49,"Singapore's ruling PAP wins general election held during pandemic, loses vote share",0.0,0.0
"Priyabrata samantaray
@Priyabr75089184",11/7/2020 13:51,"Singapore's ruling PAP wins general election World News Headlines, Latest International News, World Breaking News - Times of India https://ift.tt/2OdNzQT",0.0,0.0
"Daily Express Sabah
@DailyExpress_MY",11/7/2020 14:07,"The People's Action Party retained power in Singapore's intensely-contested general election Friday, winning 83 of the 93 parliamentary seats at stake.",0.0,0.0
"? ???? ??? ????????? ???,{ ?? ?? ?????? ?????, }?
@AskSachinJain",11/7/2020 14:46,"Won general election / Prime Minister Lee's party in Singapore; Opposition Workers Party got 10 seats, Bharatvanshi Pritam to be Leader of Opposition in Parliament",0.0,0.0
"SHINE
@shanghaidaily",11/7/2020 14:47,"The ruling People's Action Party won 83 of the 93 parliamentary seats in Singapore's general election, Returning Officer Tan Meng Dui said on Saturday.",0.0,0.0
"Hindustan Times
@htTweets",11/7/2020 14:50,Singapore Prime Minister Lee Hsien Loong has secured a ¡°clear mandate¡± with his ruling People¡¯s Action Party (PAP) winning 83 of the 93 contested parliamentary seats in the general election.,0.0,0.0
"Badr'
@Badruddeen",11/7/2020 14:54,Singapore Prime Minister Lee Hsien Loong has secured a ¡°clear mandate¡± with his ruling People¡¯s Action Party (PAP) winning 83 of the 93 contested parliamentary seats in the general election.,0.0,0.0
"ella_with_luv
@ellawithluv1",11/7/2020 15:00,I could not watch it since I was forced to watch Singapore¡¯s general election,0.0,0.0
"Tony De Vos
@milou1st",11/7/2020 15:05,"#RT 
@XHNews
: Singapore's ruling People's Action Party PAP party wins general election, securing 83 of the 93 parliamentary seats http://xhne.ws/UcWtq",0.0,0.0
"A Public Life
@APublicLifePH",11/7/2020 15:05,"Singapore's long-ruling party retained power Saturday but its support fell sharply, while the opposition made gains, in a general election held under the shadow of a coronavirus outbreak.
#Singapore #GE2020 #PAP",0.0,0.0
"Advocates Of Media Information
@Advocates_OMI",11/7/2020 15:05,"Singapore's long-ruling party retained power Saturday but its support fell sharply, while the opposition made gains, in a general election held under the shadow of a coronavirus outbreak.
#Singapore #GE2020 #PAP",0.0,0.0
"IBTimes
@ibtimes_india",11/7/2020 15:07,"Singapore general elections: Ruling PAP wins, PM Lee Hsien Loong returns to power

- Singapore's ruling PAP won the election held amid the ongoing novel coronavirus pandemic, with 61.24 per cent of votes.",0.0,0.0
"Businessideas420
@Businessideas42",11/7/2020 15:10,Singapore¡¯s ruling party wins general election,0.0,0.0
"Renuka Rai
@r4nuka",11/7/2020 15:17,"Congratulations to People Action Party 
@PAPSingapore
 and The Workers Party 
@wpsg
 for winning the General Election 2020. I would like to wish the both parties, all the best for future endeavours and projects. Together let's make Singapore a better place to work and play. #GE2020",0.0,0.0
"Devid Warner
@DevidWarner14",11/7/2020 15:38,"Prime minister Lee Hsien Loong retains overwhelming majority as popular vote slips amid coronavirus pandemic

Singapore¡¯s governing party has comfortably won the city-state¡¯s general election but faced a setback as the opposition made minor but historic ÿ https://jamesheath1.blogspot.com",0.0,0.0
"IBTimes
@ibtimes_india",11/7/2020 15:39,"'Not a feel-good election': Singapore PM Lee Hsien Loong loses votes in Covid pandemic poll

- After winning the Singaporean general elections with a little over 61 per cent votes, PM Lee Hsien Loong said -- ""It was not a feel-good election"".",0.0,0.0
"UNB - United News of Bangladesh
@unbnewsroom",11/7/2020 15:52,#Singapore's general election: Ruling PAP party wins,0.0,0.0
"Singapore Jobs
@SingaporeJobs88",11/7/2020 15:52,"Singapore's ruling PAP wins general election held during pandemic, loses vote share https://bit.ly/2W8Dfha #singapore #jobs",0.0,0.0
"???W??
@ujjwalc2",11/7/2020 15:55,PTI_News: Singapore's People¡¯s Action Party wins Friday's general election,0.0,0.0
"zay ? | BAE173 debut
@aesthwa",11/7/2020 15:57,it's a common saying! But it's been popularised recently due to Singapore's general election!,0.0,0.0
"zay ? | BAE173 debut
@aesthwa",11/7/2020 15:58,it's a common saying! But it's been popularised recently due to Singapore's general election!,0.0,0.0
"swissbusiness
@swissbusiness",11/7/2020 16:02,"Singapore's ruling party won another general election, but its support fell to a near record low",0.0,0.0
"Isidre Ambr¨®s
@iambros",11/7/2020 16:09,#Singapore ¡®s ruling People's Action Party #PAP has retained power in Friday's general election but with a reduced majority,0.0,0.0
"Akash Rai
@akashrai_3575",11/7/2020 16:13,Ruling PAP party wins Singapore's general election,0.0,0.0
"The Clayton News
@TheClaytonNews",11/7/2020 16:14,"Singapore's ruling party won another general election, but its support fell to a near record low http://dlvr.it/RbP9N1",0.0,0.0
"Sarvotion
@sarvotion",11/7/2020 16:15,Singapore's ruling PAP wins general election https://ift.tt/38PHZh4,0.0,0.0
"The Peninsula Foundation
@TPF_Chennai",11/7/2020 16:28,"Winning 83 out of 92 seats in the General Election, Singapore Prime Minister Lee Hsien Loong¡¯s ruling People¡¯s Action Party (PAP) has returned to power on Friday (July 10). Worker¡¯s Party,the main opposition, won 10 seats the most ever held by the opposition lawmakers. #Singapore",0.0,0.0
"Southeast Asia Globe
@SEA_GLOBE",11/7/2020 16:32,"This week in Southeast Asia - money laundering, Huawei, the Singapore General Election and looking back at Dr. Kem Ley and the Tham Luang cave rescue.

Check it all out at the Southeast Asia Globe.

#KemLey #ThamLuang #Singapore #Huawei",0.0,0.0
"Saurabh Kumar
@kingsaurabhkush",11/7/2020 16:36,"Congratulations prime minister 
@leehsienloong
 for win in general Election !
#Singapore",0.0,0.0
"NAM PODHIGAI
@moulashahnawaz",11/7/2020 17:04,"Congrats
Best wishes to Singapore People Action Party. 
Singapore's People¡¯s Action Party wins Friday's general election
M. Shah nawaz
President
Media Wing
IJWA. 
President
North District
Chennai
SIIDCWA",0.0,0.0
"U.S. Asia Pacific Media Hub
@eAsiaMediaHub",11/7/2020 17:10,".
@SecPompeo
 congratulates the people of Singapore on the country¡¯s 13th general election on July 10 & congratulates Prime Minister of Singapore Lee Hsien Loong & the People¡¯s Action Party on their victory. https://state.gov/2020-singapore-general-election/ÿ

Follow 
@RedWhiteBlueDot
. #FriendsPartnersAllies",1.0,0.0
"Vishal Tripathi
@Vishu3Vishal",11/7/2020 17:11,"Singapore's long-ruling party retained power Saturday but its support fell sharply, while the opposition made historic gains, in a general election held under the shadow of a coronavirus outbreak.

https://ift.tt/37rTj2g

Singapore Ruling Party Retainsÿ https://ift.tt/3fwEVZP",0.0,0.0
"ridwant
@ridwantr1102",11/7/2020 17:15,"giveaway  Singapore's ruling party won another general election, but its support fell to a near record low http://dlvr.it/RbPJ7w",0.0,0.0
"Dr Ivana Haluskova Balter
@ivankahal",11/7/2020 17:26,"Singapore election: Polls close, vote counting begins with all eyes on hot seats and mandate for PAP

Polls closed at 10pm after the highest ever general election voter turnout since independence dample counts providing an early indication of results are expected soon",0.0,0.0
"Google News
@googlenews2020",11/7/2020 17:31,Singapore¡¯s ruling PAP wins general election,0.0,0.0
"World Elects
@ElectsWorld",11/7/2020 17:53,"#Singapore, general election final results :
#PAP : 61,2 % (-8,7)
#WP : 11,2 % (-1,3)
#PSP : 10,2 %
#SDP : 4,5 % (+0,7)
#NSP : 3,8 % (+0,3)
#PV : 2,4 %
#RP : 2,2 % (-0,4)
#SPP : 1,5 % (-0,7)
#SDA : 1,5 % (-0,5)
...

#GE2020, #SingaporeVotes",0.0,0.0
"Stagiaire Inset
@stagiaire_inset",11/7/2020 18:12,"La soir¨¦e ¨¦lectorale 
[LIVE HD] GE2020: Singapore General Election results special https://youtu.be/wL2gEqE2oC4 via 
@YouTube",0.0,0.0
"CGTN Global Watch
@GlobalWatchCGTN",11/7/2020 18:20,"#Singapore Prime Minister Lee Hsien Loong¡¯s People¡¯s Action Party has won Friday¡¯s general election, but it faced a setback as the opposition made minor gains. #GlobalWatchTopStory #SingaporeElection",0.0,0.0
"Vineet M
@vinsrivastav",11/7/2020 18:26,"Singapore's ruling party - the People's Action Party ( PAP ) wins 83 parliamentary seats in the General election . Good Display !! 

 Congratulations Prime Minister 
@leehsienloong
 sir for another another term . Party popper",0.0,0.0
"New Straits Times
@NST_Online",11/7/2020 18:35,"#NSTworld #Singapore, which just concluded its general election yesterday, reported another 170 new cases of #Coviod-19 infection in the last 24 hours, with 24 cases in the community.",0.0,0.0
"TheFinance.sg
@TheFinance_sg",11/7/2020 18:58,Singapore PMETs suffer in their jobs (Real life examples here)! Is this the main reason why PAP has one of the worst performances in this year SG General Election?,0.0,0.0
"Life Hacks
@LifeHacks_On",11/7/2020 19:14,"Lee Hsien Loong | Singapore Elections Result 2020 Today Latest News Updates : Prime Minister Lee Hsien Loong (PCA) Action Party Wins General Election | ???????????? ?? ?? ?????? ????; ??????? ??????? ?????? ?? 10 ????? ?????, ???????? ?????? ???? ???ÿ",1.0,0.0
"Trending scroll
@ScrollTrending",11/7/2020 19:19,Singapore¡¯s ruling PAP wins general election,0.0,0.0
"Deccan Herald
@DeccanHerald",11/7/2020 19:25,Singapore Prime Minister Loong's party won 83 of the 93 contested parliamentary seats in the general election.,0.0,0.0
"Milind Deora ?????? ?????
@milinddeora",11/7/2020 19:44,"Congratulations to the people of Singapore on the country¡¯s 13th general election.

Warm wishes 
@leehsienloong
 as you begin your 5th term as Prime Minister. Good luck & Godspeed!
@hcsghcsg
 @VivianBala",0.0,0.0
"S. Rajiv Krishna
@RajivKrishnaS",11/7/2020 19:44,"Congratulations to 
@PAPSingapore
 & Hon¡¯ble PM 
@leehsienloong
 for winning the General Election. Under your able leadership, Singapore will continue to grow & prosper. 
@govsingapore
 @VivianBala
 @Tharman_S
 @teocheehean
 @Ng_Eng_Hen
 @kshanmugam
 @IndiainSingapor
 #SingaporeElection",0.0,0.0
"Fx Daily Report
@report_fx",11/7/2020 19:56,"Dow Jones Targets Support, Straits Time Face The General Election in Singapore https://fxdailyreport.com/dow-jones-targets-support-straits-time-face-the-general-election-in-singapore/ÿ 

#Forex #DowJones #Singapore #News #Business",0.0,0.0
"Make Votes Matter
@MakeVotesMatter",11/7/2020 20:10,"In Singapore's general election yesterday, the governing party got 61% of the vote, but won 89% of the seats.

First Past the Post is not designed to reflect the views of the electorate. In fact, it's generally incapable of doing so. #ChangeTheVotingSystem",0.0,0.0
"Shashi Tharoor
@ShashiTharoor",11/7/2020 20:25,"Congratulations to the government& people of Singapore on the successful conduct of the country¡¯s 13th general election. Best wishes to 
@leehsienloong
 as he begins his 5th term as Prime Minister. Singapore remains our close & reliable friend in the region. 
@VivianBala",0.0,0.0
